seed,shift_name,severity_name,scenario_parameters,method_name,alpha,abstention_policy,abstention_threshold,class,metric_name,metric_value
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",class_conditional_conformal,0.2,,,Sandal,average_set_size,0.725
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",class_conditional_conformal,0.2,,,Sandal,coverage,0.721
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",class_conditional_conformal,0.2,,,Shirt,average_set_size,0.888
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",class_conditional_conformal,0.2,,,Shirt,coverage,0.754
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",class_conditional_conformal,0.2,,,Sneaker,average_set_size,0.819
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",class_conditional_conformal,0.2,,,Sneaker,coverage,0.818
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",class_conditional_conformal,0.2,,,T-shirt/top,average_set_size,0.898
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",class_conditional_conformal,0.2,,,T-shirt/top,coverage,0.803
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",class_conditional_conformal,0.2,,,Trouser,average_set_size,0.612
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",class_conditional_conformal,0.2,,,Trouser,coverage,0.606
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Ankle boot,f1,0.9686723023371457
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Ankle boot,precision,0.963402571711177
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Ankle boot,recall,0.974
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Bag,f1,0.9829145728643216
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Bag,precision,0.9878787878787879
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Bag,recall,0.978
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Coat,f1,0.8477922077922078
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Coat,precision,0.8821621621621621
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Coat,recall,0.816
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Dress,f1,0.9162121963311849
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Dress,precision,0.9085545722713865
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Dress,recall,0.924
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Pullover,f1,0.857847976307996
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Pullover,precision,0.8469785575048733
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Pullover,recall,0.869
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Sandal,f1,0.9824561403508771
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Sandal,precision,0.9849246231155779
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Sandal,recall,0.98
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Shirt,f1,0.7308085977482088
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Shirt,precision,0.7484276729559748
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Shirt,recall,0.714
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Sneaker,f1,0.960960960960961
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Sneaker,precision,0.9619238476953907
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Sneaker,recall,0.96
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,T-shirt/top,f1,0.8653295128939829
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,T-shirt/top,precision,0.8281535648994516
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,T-shirt/top,recall,0.906
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Trouser,f1,0.9879396984924623
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Trouser,precision,0.9929292929292929
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",raw_softmax,,,,Trouser,recall,0.983
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,,,Ankle boot,average_set_size,1.028
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,,,Ankle boot,coverage,0.986
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,,,Bag,average_set_size,1.015
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,,,Bag,coverage,0.981
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,,,Coat,average_set_size,1.225
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,,,Coat,coverage,0.893
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,,,Dress,average_set_size,1.081
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,,,Dress,coverage,0.947
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,,,Pullover,average_set_size,1.147
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,,,Pullover,coverage,0.924
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,,,Sandal,average_set_size,1.019
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,,,Sandal,coverage,0.987
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,,,Shirt,average_set_size,1.269
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,,,Shirt,coverage,0.838
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,,,Sneaker,average_set_size,1.057
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,,,Sneaker,coverage,0.98
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,,,T-shirt/top,average_set_size,1.122
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,,,T-shirt/top,coverage,0.946
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,,,Trouser,average_set_size,1.008
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,,,Trouser,coverage,0.985
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,,,Ankle boot,average_set_size,0.997
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,,,Ankle boot,coverage,0.972
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,,,Bag,average_set_size,0.982
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,,,Bag,coverage,0.974
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,,,Coat,average_set_size,0.887
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,,,Coat,coverage,0.764
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,,,Dress,average_set_size,0.92
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,,,Dress,coverage,0.877
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,,,Pullover,average_set_size,0.921
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,,,Pullover,coverage,0.835
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,,,Sandal,average_set_size,0.995
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,,,Sandal,coverage,0.976
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,,,Shirt,average_set_size,0.869
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,,,Shirt,coverage,0.658
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,,,Sneaker,average_set_size,0.994
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,,,Sneaker,coverage,0.955
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,,,T-shirt/top,average_set_size,0.932
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,,,T-shirt/top,coverage,0.88
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,,,Trouser,average_set_size,0.983
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,,,Trouser,coverage,0.974
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,,,Ankle boot,average_set_size,0.951
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,,,Ankle boot,coverage,0.944
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,,,Bag,average_set_size,0.962
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,,,Bag,coverage,0.959
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,,,Coat,average_set_size,0.492
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,,,Coat,coverage,0.456
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,,,Dress,average_set_size,0.775
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,,,Dress,coverage,0.771
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,,,Pullover,average_set_size,0.699
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,,,Pullover,coverage,0.676
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,,,Sandal,average_set_size,0.959
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,,,Sandal,coverage,0.95
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,,,Shirt,average_set_size,0.506
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,,,Shirt,coverage,0.446
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,,,Sneaker,average_set_size,0.899
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,,,Sneaker,coverage,0.887
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,,,T-shirt/top,average_set_size,0.714
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,,,T-shirt/top,coverage,0.7
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,,,Trouser,average_set_size,0.963
17,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,,,Trouser,coverage,0.958
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.05,,,Ankle boot,average_set_size,0.975
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.05,,,Ankle boot,coverage,0.948
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.05,,,Bag,average_set_size,0.973
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.05,,,Bag,coverage,0.915
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.05,,,Coat,average_set_size,1.942
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.05,,,Coat,coverage,0.894
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.05,,,Dress,average_set_size,1.233
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.05,,,Dress,coverage,0.943
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.05,,,Pullover,average_set_size,1.353
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.05,,,Pullover,coverage,0.973
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.05,,,Sandal,average_set_size,0.939
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.05,,,Sandal,coverage,0.913
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.05,,,Shirt,average_set_size,1.515
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.05,,,Shirt,coverage,0.923
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.05,,,Sneaker,average_set_size,0.968
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.05,,,Sneaker,coverage,0.953
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.05,,,T-shirt/top,average_set_size,1.347
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.05,,,T-shirt/top,coverage,0.949
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.05,,,Trouser,average_set_size,0.968
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.05,,,Trouser,coverage,0.907
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.1,,,Ankle boot,average_set_size,0.898
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.1,,,Ankle boot,coverage,0.888
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.1,,,Bag,average_set_size,0.784
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.1,,,Bag,coverage,0.765
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.1,,,Coat,average_set_size,1.341
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.1,,,Coat,coverage,0.749
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.1,,,Dress,average_set_size,0.965
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.1,,,Dress,coverage,0.845
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.1,,,Pullover,average_set_size,1.1
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.1,,,Pullover,coverage,0.927
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.1,,,Sandal,average_set_size,0.82
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.1,,,Sandal,coverage,0.805
17,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",class_conditional_conformal,0.1,,,Shirt,average_set_size,1.164
