seed,shift_name,severity_name,scenario_parameters,method_name,alpha,abstention_policy,abstention_threshold,coverage,selective_risk,number_accepted,number_abstained
42,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.1,hybrid,0.95,0.1796,0.04231625835189312,1796.0,8204.0
42,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.1,singleton_conformal,,0.6082,0.2808286747780335,6082.0,3918.0
42,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.2,hybrid,0.5,0.3135,0.1106858054226475,3135.0,6865.0
42,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.2,hybrid,0.6,0.3135,0.1106858054226475,3135.0,6865.0
42,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.2,hybrid,0.7,0.3135,0.1106858054226475,3135.0,6865.0
42,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.2,hybrid,0.8,0.3135,0.1106858054226475,3135.0,6865.0
42,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.2,hybrid,0.9,0.2342,0.06831767719897519,2342.0,7658.0
42,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.2,hybrid,0.95,0.1796,0.04231625835189312,1796.0,8204.0
42,rotation,medium,"{""degrees"":20.0}",standard_conformal,0.2,singleton_conformal,,0.3135,0.1106858054226475,3135.0,6865.0
42,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,confidence_threshold,0.5,0.638,0.2959247648902821,6380.0,3620.0
42,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,confidence_threshold,0.6,0.5156,0.23273855702094648,5156.0,4844.0
42,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,confidence_threshold,0.7,0.414,0.17222222222222228,4140.0,5860.0
42,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,confidence_threshold,0.8,0.3191,0.11375744280789724,3191.0,6809.0
42,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,confidence_threshold,0.9,0.2342,0.06831767719897519,2342.0,7658.0
42,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,confidence_threshold,0.95,0.1796,0.04231625835189312,1796.0,8204.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.5,0.7742,0.07452854559545341,7742.0,2258.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.6,0.7199,0.059591609945825796,7199.0,2801.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.7,0.6616,0.04398428053204351,6616.0,3384.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.8,0.5911,0.026053121299272508,5911.0,4089.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.9,0.5026,0.013131715081575845,5026.0,4974.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,hybrid,0.95,0.4414,0.0067965564114181864,4414.0,5586.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.05,singleton_conformal,,0.8369,0.10264069781335883,8369.0,1631.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.5,0.8174,0.09077563004648892,8174.0,1826.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.6,0.7393,0.06614364939807926,7393.0,2607.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.7,0.6623,0.04423977049675376,6623.0,3377.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.8,0.5911,0.026053121299272508,5911.0,4089.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.9,0.5026,0.013131715081575845,5026.0,4974.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,hybrid,0.95,0.4414,0.0067965564114181864,4414.0,5586.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.1,singleton_conformal,,0.8174,0.09077563004648892,8174.0,1826.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.5,0.5855,0.024423569598633676,5855.0,4145.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.6,0.5855,0.024423569598633676,5855.0,4145.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.7,0.5855,0.024423569598633676,5855.0,4145.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.8,0.5855,0.024423569598633676,5855.0,4145.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.9,0.5026,0.013131715081575845,5026.0,4974.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,hybrid,0.95,0.4414,0.0067965564114181864,4414.0,5586.0
42,rotation,mild,"{""degrees"":10.0}",standard_conformal,0.2,singleton_conformal,,0.5855,0.024423569598633676,5855.0,4145.0
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.5,0.8399,0.0977497321109656,8399.0,1601.0
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.6,0.7393,0.06614364939807926,7393.0,2607.0
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.7,0.6623,0.04423977049675376,6623.0,3377.0
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.8,0.5911,0.026053121299272508,5911.0,4089.0
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.9,0.5026,0.013131715081575845,5026.0,4974.0
42,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,confidence_threshold,0.95,0.4414,0.0067965564114181864,4414.0,5586.0
42,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.05,hybrid,0.5,0.4521,0.5224507852245078,4521.0,5479.0
42,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.05,hybrid,0.6,0.3574,0.4776161163961947,3574.0,6426.0
42,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.05,hybrid,0.7,0.2761,0.4281057587830496,2761.0,7239.0
42,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.05,hybrid,0.8,0.2009,0.38675958188153314,2009.0,7991.0
42,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.05,hybrid,0.9,0.1327,0.30670685757347405,1327.0,8673.0
42,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.05,hybrid,0.95,0.1009,0.24281466798810702,1009.0,8991.0
42,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.05,singleton_conformal,,0.7141,0.6207814031648229,7141.0,2859.0
42,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.1,hybrid,0.5,0.4771,0.521483965625655,4771.0,5229.0
42,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.1,hybrid,0.6,0.372,0.4819892473118279,3720.0,6280.0
42,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.1,hybrid,0.7,0.2761,0.4281057587830496,2761.0,7239.0
42,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.1,hybrid,0.8,0.2009,0.38675958188153314,2009.0,7991.0
42,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.1,hybrid,0.9,0.1327,0.30670685757347405,1327.0,8673.0
42,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.1,hybrid,0.95,0.1009,0.24281466798810702,1009.0,8991.0
42,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.1,singleton_conformal,,0.4771,0.521483965625655,4771.0,5229.0
42,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.2,hybrid,0.5,0.196,0.3816326530612245,1960.0,8040.0
42,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.2,hybrid,0.6,0.196,0.3816326530612245,1960.0,8040.0
42,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.2,hybrid,0.7,0.196,0.3816326530612245,1960.0,8040.0
42,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.2,hybrid,0.8,0.196,0.3816326530612245,1960.0,8040.0
42,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.2,hybrid,0.9,0.1327,0.30670685757347405,1327.0,8673.0
42,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.2,hybrid,0.95,0.1009,0.24281466798810702,1009.0,8991.0
42,rotation,strong,"{""degrees"":30.0}",standard_conformal,0.2,singleton_conformal,,0.196,0.3816326530612245,1960.0,8040.0
42,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,confidence_threshold,0.5,0.5132,0.534684333593141,5132.0,4868.0
42,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,confidence_threshold,0.6,0.372,0.4819892473118279,3720.0,6280.0
42,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,confidence_threshold,0.7,0.2761,0.4281057587830496,2761.0,7239.0
42,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,confidence_threshold,0.8,0.2009,0.38675958188153314,2009.0,7991.0
42,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,confidence_threshold,0.9,0.1327,0.30670685757347405,1327.0,8673.0
42,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,confidence_threshold,0.95,0.1009,0.24281466798810702,1009.0,8991.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.05,hybrid,0.5,0.9077,0.04957585105210971,9077.0,923.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.05,hybrid,0.6,0.8975,0.045682451253481915,8975.0,1025.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.05,hybrid,0.7,0.8798,0.03966810638781537,8798.0,1202.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.05,hybrid,0.8,0.8302,0.026620091544206193,8302.0,1698.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.05,hybrid,0.9,0.7621,0.015483532344836681,7621.0,2379.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.05,hybrid,0.95,0.709,0.009873060648801113,7090.0,2910.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.05,singleton_conformal,,0.916,0.05480349344978164,9160.0,840.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.1,hybrid,0.5,0.9558,0.06455325381879051,9558.0,442.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.1,hybrid,0.6,0.9269,0.055561549250188746,9269.0,731.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.1,hybrid,0.7,0.8805,0.03975014196479276,8805.0,1195.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.1,hybrid,0.8,0.8302,0.026620091544206193,8302.0,1698.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.1,hybrid,0.9,0.7621,0.015483532344836681,7621.0,2379.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.1,hybrid,0.95,0.709,0.009873060648801113,7090.0,2910.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.1,singleton_conformal,,0.9558,0.06455325381879051,9558.0,442.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.2,hybrid,0.5,0.8096,0.02260375494071143,8096.0,1904.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.2,hybrid,0.6,0.8096,0.02260375494071143,8096.0,1904.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.2,hybrid,0.7,0.8096,0.02260375494071143,8096.0,1904.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.2,hybrid,0.8,0.8096,0.02260375494071143,8096.0,1904.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.2,hybrid,0.9,0.7621,0.015483532344836681,7621.0,2379.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.2,hybrid,0.95,0.709,0.009873060648801113,7090.0,2910.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",standard_conformal,0.2,singleton_conformal,,0.8096,0.02260375494071143,8096.0,1904.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",temperature_scaled,,confidence_threshold,0.5,0.9712,0.07053130148270181,9712.0,288.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",temperature_scaled,,confidence_threshold,0.6,0.9269,0.055561549250188746,9269.0,731.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",temperature_scaled,,confidence_threshold,0.7,0.8805,0.03975014196479276,8805.0,1195.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",temperature_scaled,,confidence_threshold,0.8,0.8302,0.026620091544206193,8302.0,1698.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",temperature_scaled,,confidence_threshold,0.9,0.7621,0.015483532344836681,7621.0,2379.0
73,brightness_contrast,increased_contrast,"{""brightness"":1.0,""contrast"":1.5}",temperature_scaled,,confidence_threshold,0.95,0.709,0.009873060648801113,7090.0,2910.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,hybrid,0.5,0.8948,0.043473401877514584,8948.0,1052.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,hybrid,0.6,0.8809,0.03893745033488483,8809.0,1191.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,hybrid,0.7,0.8583,0.03320517301642778,8583.0,1417.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,hybrid,0.8,0.8083,0.021897810218978075,8083.0,1917.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,hybrid,0.9,0.7312,0.012582056892779026,7312.0,2688.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,hybrid,0.95,0.6667,0.006899655017249096,6667.0,3333.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.05,singleton_conformal,,0.9061,0.04933230327778393,9061.0,939.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,hybrid,0.5,0.9382,0.057557024088680464,9382.0,618.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,hybrid,0.6,0.9052,0.04695095006628369,9052.0,948.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,hybrid,0.7,0.8588,0.033535165346995854,8588.0,1412.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,hybrid,0.8,0.8083,0.021897810218978075,8083.0,1917.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,hybrid,0.9,0.7312,0.012582056892779026,7312.0,2688.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,hybrid,0.95,0.6667,0.006899655017249096,6667.0,3333.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.1,singleton_conformal,,0.9382,0.057557024088680464,9382.0,618.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,hybrid,0.5,0.784,0.018750000000000044,7840.0,2160.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,hybrid,0.6,0.784,0.018750000000000044,7840.0,2160.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,hybrid,0.7,0.784,0.018750000000000044,7840.0,2160.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,hybrid,0.8,0.784,0.018750000000000044,7840.0,2160.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,hybrid,0.9,0.7312,0.012582056892779026,7312.0,2688.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,hybrid,0.95,0.6667,0.006899655017249096,6667.0,3333.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",standard_conformal,0.2,singleton_conformal,,0.784,0.018750000000000044,7840.0,2160.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",temperature_scaled,,confidence_threshold,0.5,0.9593,0.06473470238715728,9593.0,407.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",temperature_scaled,,confidence_threshold,0.6,0.9052,0.04695095006628369,9052.0,948.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",temperature_scaled,,confidence_threshold,0.7,0.8588,0.033535165346995854,8588.0,1412.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",temperature_scaled,,confidence_threshold,0.8,0.8083,0.021897810218978075,8083.0,1917.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",temperature_scaled,,confidence_threshold,0.9,0.7312,0.012582056892779026,7312.0,2688.0
73,brightness_contrast,mild_brightness,"{""brightness"":0.8,""contrast"":1.0}",temperature_scaled,,confidence_threshold,0.95,0.6667,0.006899655017249096,6667.0,3333.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.05,hybrid,0.5,0.8753,0.05689477893293726,8753.0,1247.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.05,hybrid,0.6,0.8561,0.05011096834481954,8561.0,1439.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.05,hybrid,0.7,0.8218,0.04185933317108781,8218.0,1782.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.05,hybrid,0.8,0.7664,0.028836116910229692,7664.0,2336.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.05,hybrid,0.9,0.6859,0.01472517859746314,6859.0,3141.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.05,hybrid,0.95,0.6174,0.00842241658568188,6174.0,3826.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.05,singleton_conformal,,0.8938,0.06634593868874472,8938.0,1062.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.1,hybrid,0.5,0.9195,0.07123436650353454,9195.0,805.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.1,hybrid,0.6,0.8813,0.0588902757290366,8813.0,1187.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.1,hybrid,0.7,0.8225,0.041823708206686905,8225.0,1775.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.1,hybrid,0.8,0.7664,0.028836116910229692,7664.0,2336.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.1,hybrid,0.9,0.6859,0.01472517859746314,6859.0,3141.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.1,hybrid,0.95,0.6174,0.00842241658568188,6174.0,3826.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.1,singleton_conformal,,0.9195,0.07123436650353454,9195.0,805.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.2,hybrid,0.5,0.7399,0.023111231247465835,7399.0,2601.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.2,hybrid,0.6,0.7399,0.023111231247465835,7399.0,2601.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.2,hybrid,0.7,0.7399,0.023111231247465835,7399.0,2601.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.2,hybrid,0.8,0.7399,0.023111231247465835,7399.0,2601.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.2,hybrid,0.9,0.6859,0.01472517859746314,6859.0,3141.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.2,hybrid,0.95,0.6174,0.00842241658568188,6174.0,3826.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",standard_conformal,0.2,singleton_conformal,,0.7399,0.023111231247465835,7399.0,2601.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",temperature_scaled,,confidence_threshold,0.5,0.9409,0.07928579020087145,9409.0,591.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",temperature_scaled,,confidence_threshold,0.6,0.8813,0.0588902757290366,8813.0,1187.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",temperature_scaled,,confidence_threshold,0.7,0.8225,0.041823708206686905,8225.0,1775.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",temperature_scaled,,confidence_threshold,0.8,0.7664,0.028836116910229692,7664.0,2336.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",temperature_scaled,,confidence_threshold,0.9,0.6859,0.01472517859746314,6859.0,3141.0
73,brightness_contrast,strong_brightness,"{""brightness"":0.6,""contrast"":1.0}",temperature_scaled,,confidence_threshold,0.95,0.6174,0.00842241658568188,6174.0,3826.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.05,hybrid,0.5,0.9175714285714286,0.03518605013233689,6423.0,577.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.05,hybrid,0.6,0.9078571428571428,0.03162863886703382,6355.0,645.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.05,hybrid,0.7,0.8914285714285715,0.02676282051282053,6240.0,760.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.05,hybrid,0.8,0.8464285714285714,0.01890295358649785,5925.0,1075.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.05,hybrid,0.9,0.7882857142857143,0.012504530627038823,5518.0,1482.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.05,hybrid,0.95,0.7332857142857143,0.008766803039158333,5133.0,1867.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.05,singleton_conformal,,0.9257142857142857,0.03981481481481486,6480.0,520.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,hybrid,0.5,0.9595714285714285,0.04987345541164212,6717.0,283.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,hybrid,0.6,0.9318571428571428,0.038939138433236264,6523.0,477.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,hybrid,0.7,0.8922857142857142,0.02737752161383289,6246.0,754.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,hybrid,0.8,0.8464285714285714,0.01890295358649785,5925.0,1075.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,hybrid,0.9,0.7882857142857143,0.012504530627038823,5518.0,1482.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,hybrid,0.95,0.7332857142857143,0.008766803039158333,5133.0,1867.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,singleton_conformal,,0.9595714285714285,0.04987345541164212,6717.0,283.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.5,0.8292857142857143,0.01705426356589146,5805.0,1195.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.6,0.8292857142857143,0.01705426356589146,5805.0,1195.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.7,0.8292857142857143,0.01705426356589146,5805.0,1195.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.8,0.8292857142857143,0.01705426356589146,5805.0,1195.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.9,0.7882857142857143,0.012504530627038823,5518.0,1482.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.95,0.7332857142857143,0.008766803039158333,5133.0,1867.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,singleton_conformal,,0.8292857142857143,0.01705426356589146,5805.0,1195.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.5,0.9747142857142858,0.05613366554301624,6823.0,177.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.6,0.9318571428571428,0.038939138433236264,6523.0,477.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.7,0.8922857142857142,0.02737752161383289,6246.0,754.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.8,0.8464285714285714,0.01890295358649785,5925.0,1075.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.9,0.7882857142857143,0.012504530627038823,5518.0,1482.0
73,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.95,0.7332857142857143,0.008766803039158333,5133.0,1867.0
